기온분석
[검색조건]
자료구분 : 일
자료형태 : 기본
지역/지점 : 광양시
기간 : 20180101~20181213

날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
	2018-01-01,266,2.6,-1.4,7.6
	2018-01-02,266,3.2,-1.8,8.6
	2018-01-03,266,1.2,-1.4,5.5
	2018-01-04,266,1.4,-2,4.8
	2018-01-05,266,2.2,0.2,5.7
	2018-01-06,266,3,-1.1,8.1
	2018-01-07,266,3.1,-1.6,7.2
	2018-01-08,266,4.3,2.3,6.5
	2018-01-09,266,0.4,-1.2,3.4
	2018-01-10,266,-2.3,-5.6,0.8
	2018-01-11,266,-5.8,-8.1,-1.2
	2018-01-12,266,-5.5,-9.9,-1.2
	2018-01-13,266,-0.5,-6.2,4.9
	2018-01-14,266,2.7,-2.7,8.5
	2018-01-15,266,7.6,2.5,14.6
	2018-01-16,266,6.3,4.1,8
	2018-01-17,266,5.9,3.3,8.8
	2018-01-18,266,6,2.3,11.2
	2018-01-19,266,4,-0.7,11.4
	2018-01-20,266,3.8,-1.6,9
	2018-01-21,266,4.6,-0.1,9.1
	2018-01-22,266,5.7,3.3,9.6
	2018-01-23,266,-3.6,-7.3,3.2
	2018-01-24,266,-7,-9.5,-2.4
	2018-01-25,266,-6.6,-10.6,-1.2
	2018-01-26,266,-7.2,-10.9,-1.4
	2018-01-27,266,-3.4,-11.3,3.4
	2018-01-28,266,0,-3,4.1
	2018-01-29,266,-3.5,-6.2,1.4
	2018-01-30,266,-2.6,-8,2.6
	2018-01-31,266,0.7,-3.9,5.3
	2018-02-01,266,1.6,-2.6,7
	2018-02-02,266,0.9,-3,5.7
	2018-02-03,266,-2.8,-6.2,0.3
	2018-02-04,266,-5.6,-8.9,-1.2
	2018-02-05,266,-5.1,-8.7,0.3
	2018-02-06,266,-6.2,-9.8,-1.5
	2018-02-07,266,-3.3,-8.6,2.3
	2018-02-08,266,-0.5,-6.8,5.8
	2018-02-09,266,4.6,0,10.3
	2018-02-10,266,3.3,-2.9,9.6
	2018-02-11,266,-2.2,-5.4,2.5
	2018-02-12,266,-2.7,-6.2,2.1
	2018-02-13,266,1.1,-3.9,7
	2018-02-14,266,7.5,-0.5,13.8
	2018-02-15,266,6.9,3.7,12.8
	2018-02-16,266,4.8,1.1,11.9
	2018-02-17,266,3.5,-0.7,9.6
	2018-02-18,266,4.2,-1.7,9.4
	2018-02-19,266,6.5,2.6,10.7
	2018-02-20,266,6.9,0.6,12.6
	2018-02-21,266,3.7,0.6,7.7
	2018-02-22,266,2.9,-2.2,9.4
	2018-02-23,266,5.5,-0.5,11.7
	2018-02-24,266,7.9,2.9,13.7
	2018-02-25,266,8.6,5,13.5
	2018-02-26,266,7.6,0.7,14.8
	2018-02-27,266,8.8,3,16
	2018-02-28,266,7.4,4.9,9.6
	2018-03-01,266,4.2,-0.7,8.1
	2018-03-02,266,3.4,-2.4,10.6
	2018-03-03,266,8.2,1.9,15.4
	2018-03-04,266,12,8.6,14
	2018-03-05,266,7.9,4.3,13.9
	2018-03-06,266,6.5,2.3,12.2
	2018-03-07,266,5.4,3.6,8.5
	2018-03-08,266,5.1,2.6,9.4
	2018-03-09,266,5.4,0.9,10.2
	2018-03-10,266,7.9,3.4,13.9
	2018-03-11,266,8.8,1.4,16.5
	2018-03-12,266,10.3,4.5,17
	2018-03-13,266,13,6.6,20.4
	2018-03-14,266,15.6,10.1,21.6
	2018-03-15,266,14.5,13.9,15.6
	2018-03-16,266,7.1,2.5,14.1
	2018-03-17,266,5.7,0.3,11.8
	2018-03-18,266,8.9,3.3,13.8
	2018-03-19,266,10.2,6.5,13.3
	2018-03-20,266,5.7,0.6,9.9
	2018-03-21,266,2.7,0.2,4.6
	2018-03-22,266,6.9,1.5,13.6
	2018-03-23,266,8.3,1.4,15.1
	2018-03-24,266,11.4,4.4,18.5
	2018-03-25,266,14.1,7.2,21
	2018-03-26,266,14.8,7.2,22.3
	2018-03-27,266,15.2,9.5,22.7
	2018-03-28,266,15.7,9.3,23.6
	2018-03-29,266,15.5,10.8,23
	2018-03-30,266,13.7,10.7,19.7
	2018-03-31,266,14.3,8,21.8
	2018-04-01,266,16.3,11.5,22.6
	2018-04-02,266,17.8,13.2,24.1
	2018-04-03,266,17.6,12.8,24.2
	2018-04-04,266,13.8,8.7,18.7
	2018-04-05,266,9,7.9,10
	2018-04-06,266,9.6,3.8,15
	2018-04-07,266,4.9,1.7,9.8
	2018-04-08,266,8.4,1.2,14.7
	2018-04-09,266,13.9,7.7,22.1
	2018-04-10,266,15.3,8.4,21.2
	2018-04-11,266,18.1,11.9,25.6
	2018-04-12,266,15.3,8.3,21.8
	2018-04-13,266,13.9,10.6,17
	2018-04-14,266,10.5,8.5,15.6
	2018-04-15,266,11.8,7.5,18.1
	2018-04-16,266,11.7,5,17.4
	2018-04-17,266,14,10.2,20.5
	2018-04-18,266,14.7,8,22.3
	2018-04-19,266,17.2,8.6,25.3
	2018-04-20,266,19.1,10.9,27.1
	2018-04-21,266,18.4,11.9,25.2
	2018-04-22,266,17.2,15,19.6
	2018-04-23,266,11.8,11.2,15.5
	2018-04-24,266,13.4,11.8,15.5
	2018-04-25,266,15.2,10.8,21
	2018-04-26,266,16.2,9.2,23.7
	2018-04-27,266,17.4,12.2,24.2
	2018-04-28,266,17.3,11.1,24.5
	2018-04-29,266,16.8,11.6,23.3
	2018-04-30,266,17.6,14.3,22.3
	2018-05-01,266,17.2,14.5,18.8
	2018-05-02,266,16.6,11.4,21
	2018-05-03,266,12.2,8.1,19
	2018-05-04,266,14.6,6.9,22.2
	2018-05-05,266,17.3,10.6,24.2
	2018-05-06,266,16.6,15.5,18.2
	2018-05-07,266,16.5,15,20.1
	2018-05-08,266,15.3,12.5,18.6
	2018-05-09,266,14.5,10.5,18.8
	2018-05-10,266,16.5,10.9,22.2
	2018-05-11,266,17.8,11.6,23.9
	2018-05-12,266,17.9,15.9,20.9
	2018-05-13,266,20.5,16.8,26.8
	2018-05-14,266,21.2,14.3,28.2
	2018-05-15,266,21.9,16.8,28.4
	2018-05-16,266,21,20.6,21.6
	2018-05-17,266,21.3,20.5,23.3
	2018-05-18,266,21.4,15.2,27.1
	2018-05-19,266,16.2,13.8,19.1
	2018-05-20,266,17,13.2,22.3
	2018-05-21,266,18.1,13.4,23.5
	2018-05-22,266,19.1,15.8,24.6
	2018-05-23,266,20.3,15.3,27.2
	2018-05-24,266,21.2,12.8,28.6
	2018-05-25,266,21.1,15.1,28.5
	2018-05-26,266,21.7,15.1,26.9
	2018-05-27,266,21.2,17,26.2
	2018-05-28,266,19.1,18.1,20.6
	2018-05-29,266,21.9,18.2,26.9
	2018-05-30,266,22.8,19.1,26.9
	2018-05-31,266,21,17.4,25.5
	2018-06-01,266,22.9,15.3,30.4
	2018-06-02,266,24.4,17.7,31.6
	2018-06-03,266,23.3,19,29.4
	2018-06-04,266,22.9,18.3,28.4
	2018-06-05,266,20,18.4,23
	2018-06-06,266,22.9,17.6,29.6
	2018-06-07,266,24.1,18.8,30.6
	2018-06-08,266,24.5,19.8,30.1
	2018-06-09,266,23.3,20.2,27
	2018-06-10,266,19.8,16.8,21.8
	2018-06-11,266,18,15.9,21
	2018-06-12,266,19.8,17.5,23.9
	2018-06-13,266,20.3,18.3,24.3
	2018-06-14,266,20.7,17.6,25.7
	2018-06-15,266,20.6,16.9,25.6
	2018-06-16,266,20.2,15.9,25.5
	2018-06-17,266,21.9,15.9,27.5
	2018-06-18,266,24.1,19,29.2
	2018-06-19,266,22,19.8,26.9
	2018-06-20,266,23.5,18.2,28.4
	2018-06-21,266,25.3,20.1,31
	2018-06-22,266,24.3,19.2,30.8
	2018-06-23,266,23.7,20.1,29.3
	2018-06-24,266,26.9,19.3,34.7
	2018-06-25,266,25.9,21.2,32.4
	2018-06-26,266,24.1,21.5,27.6
	2018-06-27,266,24.6,23,28.5
	2018-06-28,266,22.2,20.1,23.6
	2018-06-29,266,24.1,21.6,28.7
	2018-06-30,266,21.5,19.8,23.4
	2018-07-01,266,24.3,19.9,27.7
	2018-07-02,266,,23,24.2
	2018-07-04,266,,25.5,31.8
	2018-07-05,266,24.1,23.2,26.1
	2018-07-06,266,21.7,20.9,23.3
	2018-07-07,266,22.5,19.7,26.4
	2018-07-08,266,21.3,18.9,26.2
	2018-07-09,266,20.7,19.5,21.9
	2018-07-10,266,,20.2,28.4
	2018-07-11,266,27.2,23.1,31.4
	2018-07-12,266,27.6,23.8,32.7
	2018-07-13,266,28.4,24,33.3
	2018-07-14,266,29.1,24.5,34.2
	2018-07-15,266,29.1,24.5,35
	2018-07-16,266,29.2,24.8,34.1
	2018-07-17,266,28.8,24.5,34
	2018-07-18,266,28.8,24.5,35
	2018-07-19,266,29.7,24.4,34.8
